ngram,matched_token,matched_category,line,name,game_id,skipped_token,skip_tag
"['IF', 'vn$', '=', '_', 'THEN', 'IF', 'sc', '=']","""mit schluessel""",skipgram,12050,spukhaus3,5,"""mit schluessel""",SL
"['IF', 'vn$', '=', '_', 'THEN', 'IF', 'sc', '=']","""mit schluessel""",skipgram,12055,spukhaus3,5,"""mit schluessel""",SL
"['PRINT', 'q$', ';', '_', ':', 'h', '=', '1']","""hast keinen""",skipgram,12055,spukhaus3,5,"""hast keinen""",SL
"['PRINT', 'q$', ';', '_', 'IF', 'PEEK', '(', 'b']","""du bist in der gruft""",skipgram,13050,spukhaus3,5,"""du bist in der gruft""",SL
"['IF', 'vn$', '=', '_', 'THEN', 'ON', 'yy', 'GOTO']","""s""",skipgram,13120,spukhaus3,5,"""s""",SL
"['IF', 'vn$', '=', '_', 'THEN', 'h', '=', '1']","""kill dracula""",skipgram,13145,spukhaus3,5,"""kill dracula""",SL
"['THEN', 'PRINT', 'q$', '_', ':', 'h', '=', '1']","""womit ?""",skipgram,13160,spukhaus3,5,"""womit ?""",SL
"['AND', 'vn$', '=', '_', 'THEN', 'du', '=', 'du']","""mit hammer""",skipgram,13170,spukhaus3,5,"""mit hammer""",SL
"['AND', 'vn$', '=', '_', 'THEN', 'du', '=', 'du']","""mit pflock""",skipgram,13175,spukhaus3,5,"""mit pflock""",SL
"['THEN', 'PRINT', 'q$', '_', ':', 'h', '=', '1']","""und womit noch ?""",skipgram,13177,spukhaus3,5,"""und womit noch ?""",SL
"['PRINT', 'q$', ';', '_', ':', 'PRINT', '""getoetet""', ':']","""du hast dracula """,skipgram,13190,spukhaus3,5,"""du hast dracula """,SL
"['""du hast dracula ""', ':', 'PRINT', '_', ':', 'dr', '=', '1']","""getoetet""",skipgram,13190,spukhaus3,5,"""getoetet""",SL
"['PRINT', 'q$', '_', ':', 'lg', '=', 'LEN']","""{down}{down}""",skipgram,14000,spukhaus3,5,"""{down}{down}""",SL
"['zi', ':', 'PRINT', '_', ':', 'hh', '=', '1']","""such das messer""",skipgram,14220,spukhaus3,5,"""such das messer""",SL
"['AND', 'vn$', '=', '_', 'THEN', '14255', 'GOSUB', '26000']","""kill gehilfe""",skipgram,14250,spukhaus3,5,"""kill gehilfe""",SL
"['PRINT', '_', ':', 'PRINT', '""jagt""', ':']","""der gehilfe ist ver-""",skipgram,14256,spukhaus3,5,"""der gehilfe ist ver-""",SL
"['""der gehilfe ist ver-""', ':', 'PRINT', '_', ':', 'GOSUB', '20300']","""jagt""",skipgram,14256,spukhaus3,5,"""jagt""",SL
"['PRINT', '_', ':', 'hh', '=', '1']","""der gehilfe ist tot""",skipgram,14258,spukhaus3,5,"""der gehilfe ist tot""",SL
"['PRINT', '_', ':', 'PRINT', '""verjagt""', ':']","""du hast den gehilfen""",skipgram,14267,spukhaus3,5,"""du hast den gehilfen""",SL
"['""du hast den gehilfen""', ':', 'PRINT', '_', ':', 'GOSUB', '20300', ':']","""verjagt""",skipgram,14267,spukhaus3,5,"""verjagt""",SL
"['PRINT', 'q$', '_', ';', 'CHR$', '(', '17']","""{rvs_on}{up}{up}{up}{right}{right}{right}{right}{right}{right}Z""",skipgram,14310,spukhaus3,5,"""{rvs_on}{up}{up}{up}{right}{right}{right}{right}{right}{right}Z""",SL
"['17', ')', ';', '_', ';', 'CHR$', '(', '17']","""{rvs_on}{red}{left}{SHIFT--}""",skipgram,14310,spukhaus3,5,"""{rvs_on}{red}{left}{SHIFT--}""",SL
"['17', ')', ';', '_', ':', 'PRINT', 'q$', '""{down}{down}{down}""']","""{rvs_on}{red}{left}{CBM-*}""",skipgram,14310,spukhaus3,5,"""{rvs_on}{red}{left}{CBM-*}""",SL
"[':', 'PRINT', 'q$', '_']","""{down}{down}{down}""",skipgram,14310,spukhaus3,5,"""{down}{down}{down}""",SL
"['1', 'THEN', 'PRINT', '_', ':', 'hh', '=', '1']","""such das kreuz""",skipgram,14408,spukhaus3,5,"""such das kreuz""",SL
"['IF', 'vn$', '=', '_', 'THEN', '14440']","""zeig kreuz""",skipgram,14430,spukhaus3,5,"""zeig kreuz""",SL
"['PRINT', '_', ':', 'PRINT', '""verjagt""', ':']","""du hast dracula""",skipgram,14440,spukhaus3,5,"""du hast dracula""",SL
"['""du hast dracula""', ':', 'PRINT', '_', ':', 'hh', '=', '1']","""verjagt""",skipgram,14440,spukhaus3,5,"""verjagt""",SL
"['PRINT', 'q$', ';', '_', ';', 'CHR$', '(', '17']","""{rvs_on}{red}{up}{up}{up}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}Y""",skipgram,14460,spukhaus3,5,"""{rvs_on}{red}{up}{up}{up}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}Y""",SL
"['17', ')', ';', '_', ';', 'CHR$', '(', '17']","""{rvs_on}{red}{left}{SHIFT-+}""",skipgram,14460,spukhaus3,5,"""{rvs_on}{red}{left}{SHIFT-+}""",SL
"['17', ')', ';', '_', ':', 'PRINT', 'q$', '""{down}{down}{down}""']","""{rvs_on}{red}{left}~""",skipgram,14460,spukhaus3,5,"""{rvs_on}{red}{left}~""",SL
"[':', 'PRINT', 'q$', '_']","""{down}{down}{down}""",skipgram,14460,spukhaus3,5,"""{down}{down}{down}""",SL
"['1', 'THEN', 'PRINT', '_', ':', 'GOTO', '15015']","""such den zettel""",skipgram,15010,spukhaus3,5,"""such den zettel""",SL
"['PRINT', '_', ':', 'PRINT', '""sel jetzt""']","""such den schlues-""",skipgram,15030,spukhaus3,5,"""such den schlues-""",SL
"['""such den schlues-""', ':', 'PRINT', '_']","""sel jetzt""",skipgram,15030,spukhaus3,5,"""sel jetzt""",SL
"['1', 'THEN', 'PRINT', '_', ':', 'es', '=', '1']","""du musst was essen""",skipgram,15100,spukhaus3,5,"""du musst was essen""",SL
"['1', 'THEN', 'PRINT', '_', ':', 'tr', '=', '1']","""du musst was trinken""",skipgram,15200,spukhaus3,5,"""du musst was trinken""",SL
"['1', 'THEN', 'PRINT', '_', ':', 'tr', '=', '1']","""du musst was trinken""",skipgram,15210,spukhaus3,5,"""du musst was trinken""",SL
"['1', 'THEN', 'PRINT', '_', ':', 'pe', '=', '1']","""du musst schlafen""",skipgram,15300,spukhaus3,5,"""du musst schlafen""",SL
"['IF', 'vn$', '=', '_', 'THEN', 'wa$', '=', 'ti$']","""warte""",skipgram,15700,spukhaus3,5,"""warte""",SL
"[':', 'ti$', '=', '_']","""000000""",skipgram,15990,spukhaus3,5,"""000000""",SL
"['PRINT', '_', ':', 'hh', '=', '1']","""es wird dunkel""",skipgram,20020,spukhaus3,5,"""es wird dunkel""",SL
"['PRINT', 'q$', '_', ':', 'h', '=', '1']","""da ist ein hammer""",skipgram,21000,spukhaus3,5,"""da ist ein hammer""",SL
"['PRINT', 'q$', ';', '_', ':', 'h', '=', '1']","""da ist eine luke""",skipgram,21010,spukhaus3,5,"""da ist eine luke""",SL
"['PRINT', 'q$', ';', '_', ':', 'h', '=', '1']","""da ist ein hebel""",skipgram,21020,spukhaus3,5,"""da ist ein hebel""",SL
"['PRINT', 'q$', '_', ':', 'h', '=', '1']","""da ist ein schluessel""",skipgram,21030,spukhaus3,5,"""da ist ein schluessel""",SL
"['PRINT', 'q$', '_', ':', 'h', '=', '1']","""da ist ein pflock""",skipgram,21040,spukhaus3,5,"""da ist ein pflock""",SL
"[':', 'vn$', '=', '_', 'IF', 'PEEK', '(', 'k1']","""""",skipgram,21100,spukhaus3,5,"""""",SL
"['IF', 'a$', '=', '_', 'THEN', 'GOSUB', '21200', ':']","""""",skipgram,21105,spukhaus3,5,"""""",SL
"['PRINT', 'q$', '_', 'a$', ';', ':', 'INPUT']",""" """,skipgram,21110,spukhaus3,5,""" """,SL
"[';', ':', 'INPUT', '_', ';', 'vn$', ':', 'vn$']","""{left}{left}""",skipgram,21110,spukhaus3,5,"""{left}{left}""",SL
"['PRINT', '_', 'zu', '""{left}.""', 'RIGHT$', '(']","""{home}{red}es ist""",skipgram,21210,spukhaus3,5,"""{home}{red}es ist""",SL
"['PRINT', '""{home}{red}es ist""', 'zu', '_', 'RIGHT$', '(', 'ti$', ',']","""{left}.""",skipgram,21210,spukhaus3,5,"""{left}.""",SL
"[',', '2', ')', '_', 'q$', '""{down}{down}{down}""', ':', 'RETURN']",""" uhr """,skipgram,21210,spukhaus3,5,""" uhr """,SL
"[')', '"" uhr ""', 'q$', '_', ':', 'RETURN']","""{down}{down}{down}""",skipgram,21210,spukhaus3,5,"""{down}{down}{down}""",SL
"['PRINT', 'q$', ';', '_']","""richtung nicht """,skipgram,40010,spukhaus3,5,"""richtung nicht """,SL
"['PRINT', '_']","""moeglich""",skipgram,40015,spukhaus3,5,"""moeglich""",SL
"['PRINT', 'q$', '_', 'PRINT', '""{SHIFT--} des irdischen ver- {SHIFT--}{SHIFT--} teidigungssystems. {SHIFT--}""', ';']","""eingangstuer ist""",skipgram,40100,spukhaus3,5,"""eingangstuer ist""",SL
"['PRINT', '_']","""zugeschlossen""",skipgram,40110,spukhaus3,5,"""zugeschlossen""",SL
"['PRINT', 'q$', '_', ':', 'RETURN', 'PRINT', '""{home}{down}{down}{right}{right}{right}{right}{right}{right}          ""']","""befehl falsch""",skipgram,40200,spukhaus3,5,"""befehl falsch""",SL
"['1', 'THEN', 'PRINT', '_']","""{home}{red}""",skipgram,40300,spukhaus3,5,"""{home}{red}""",SL
"['0', 'THEN', 'PRINT', '_', 'PRINT', '""{clr}{right}{right}{right}{right}{down}{right}U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}I    U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-W} a l e r t {CBM-Q}{SHIFT-*}{SHIFT-*}{SHIFT-*}I""', ';']","""{home}{black}""",skipgram,40310,spukhaus3,5,"""{home}{black}""",SL
"['PRINT', '_', 'PRINT', '""{SHIFT--}    {CBM-Z}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-X}   {SHIFT--}{SHIFT--}   links:\'j\'        {SHIFT--}""', ';']","""{rvs_on}{home}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{right} """,skipgram,40330,spukhaus3,5,"""{rvs_on}{home}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{right} """,SL
"['PRINT', '_']","""{rvs_on}{home}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}H """,skipgram,40340,spukhaus3,5,"""{rvs_on}{home}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}H """,SL
"['PRINT', '_']","""{rvs_on}{home}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}H """,skipgram,40341,spukhaus3,5,"""{rvs_on}{home}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}H """,SL
"['PRINT', '_']","""{rvs_on}{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}H{CBM-K}""",skipgram,40342,spukhaus3,5,"""{rvs_on}{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}H{CBM-K}""",SL
"['PRINT', '_']","""{rvs_on}{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{CBM-U}""",skipgram,40343,spukhaus3,5,"""{rvs_on}{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{CBM-U}""",SL
"['PRINT', 'q$', ';', '_', 'PRINT', '""{home}{down}{down}{right}{right}{right}{right}{right}{right}          ""', ':', 'FOR']","""tuer ist zugeschlos-""",skipgram,40410,spukhaus3,5,"""tuer ist zugeschlos-""",SL
"['PRINT', '_']","""sen""",skipgram,40420,spukhaus3,5,"""sen""",SL
"['PRINT', 'q$', ';', '_', ':', 'RETURN', 'PRINT', '""{clr}{white}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""']","""womit ?""",skipgram,40500,spukhaus3,5,"""womit ?""",SL
"['PRINT', 'q$', ';', '_', ':', 'RETURN']","""ist geoeffnet""",skipgram,40600,spukhaus3,5,"""ist geoeffnet""",SL
"['PRINT', 'q$', ';', '_', ':', 'h', '=', '1']","""ok hast genommen""",skipgram,40700,spukhaus3,5,"""ok hast genommen""",SL
"['PRINT', 'q$', ';', '_', ':', 'PRINT', '""interesse""', ':']","""da ist nichts von""",skipgram,41000,spukhaus3,5,"""da ist nichts von""",SL
"['""da ist nichts von""', ':', 'PRINT', '_', ':', 'h', '=', '1']","""interesse""",skipgram,41000,spukhaus3,5,"""interesse""",SL
"['PRINT', '_']","""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}tuer ist zugeschlos-""",skipgram,41100,spukhaus3,5,"""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}tuer ist zugeschlos-""",SL
"['PRINT', '_']","""sen""",skipgram,41110,spukhaus3,5,"""sen""",SL
"['PRINT', 'q$', ';', '_']","""{down}{down}such den schluessel""",skipgram,41580,spukhaus3,5,"""{down}{down}such den schluessel""",SL
"['PRINT', '_', 'x', '""stunden""']","""in""",skipgram,41585,spukhaus3,5,"""in""",SL
"['PRINT', '""in""', 'x', '_']","""stunden""",skipgram,41585,spukhaus3,5,"""stunden""",SL
"['PRINT', '_']","""{clr}""",skipgram,45000,spukhaus3,5,"""{clr}""",SL
"[':', 'vn$', '=', '_']","""""",skipgram,45001,spukhaus3,5,"""""",SL
"['1', 'THEN', 'PRINT', '_']","""{home}{red}""",skipgram,45002,spukhaus3,5,"""{home}{red}""",SL
"['0', 'THEN', 'PRINT', '_']","""{home}{black}""",skipgram,45003,spukhaus3,5,"""{home}{black}""",SL
"['PRINT', '_', ';', 'z$', '(', 'zi']","""{rvs_on}""",skipgram,45010,spukhaus3,5,"""{rvs_on}""",SL
"['NEXT', ':', 'PRINT', '_']","""                    """,skipgram,45020,spukhaus3,5,"""                    """,SL
"['PRINT', '_', ':', 'GOSUB', '20400', ':']","""{clr}{down}{down}{down}du hast verloren      {down}{down}{down}du bist verhungert""",skipgram,46000,spukhaus3,5,"""{clr}{down}{down}{down}du hast verloren      {down}{down}{down}du bist verhungert""",SL
"['PRINT', '_', ':', 'GOSUB', '20400', ':']","""{clr}{down}{down}{down}du hast verloren      {down}{down}{down}du bist verdurstet""",skipgram,46100,spukhaus3,5,"""{clr}{down}{down}{down}du hast verloren      {down}{down}{down}du bist verdurstet""",SL
"['PRINT', '_']","""{clr}{down}{down}{down}du hast verloren      {down}{down}{down}du bist vor muedigkeit""",skipgram,46200,spukhaus3,5,"""{clr}{down}{down}{down}du hast verloren      {down}{down}{down}du bist vor muedigkeit""",SL
"['PRINT', '_', ':', 'GOSUB', '20400', ':']","""{down}tod umgefallen""",skipgram,46210,spukhaus3,5,"""{down}tod umgefallen""",SL
"['PRINT', '_']","""{clr}{down}{down}du hast verloren""",skipgram,46300,spukhaus3,5,"""{clr}{down}{down}du hast verloren""",SL
"['PRINT', '_', ':', 'GOSUB', '20400', ':']","""{down}{down}der gehilfe draculas  {down}hat dich getoetet""",skipgram,46305,spukhaus3,5,"""{down}{down}der gehilfe draculas  {down}hat dich getoetet""",SL
"['PRINT', '_']","""{clr}{down}{down}{down}du hast verloren""",skipgram,46400,spukhaus3,5,"""{clr}{down}{down}{down}du hast verloren""",SL
"['PRINT', '_', ':', 'GOSUB', '20400', ':']","""{down}{down}dracula hat dich      {down}gebissen""",skipgram,46405,spukhaus3,5,"""{down}{down}dracula hat dich      {down}gebissen""",SL
"['PRINT', '_', ':', 'POKE', '36875', ',']","""{clr}{down}{down}{down}du hast gewonnen      {down}du hast jane befreit""",skipgram,46700,spukhaus3,5,"""{clr}{down}{down}{down}du hast gewonnen      {down}du hast jane befreit""",SL
"[':', 'ti$', '=', '_', ':', 'GOSUB', '49000', ':']","""000000""",skipgram,47000,spukhaus3,5,"""000000""",SL
"['PRINT', 'q$', ';', '_', 'ti%', '""{left} ""']","""du musst noch""",skipgram,47005,spukhaus3,5,"""du musst noch""",SL
"[';', '""du musst noch""', 'ti%', '_']","""{left} """,skipgram,47005,spukhaus3,5,"""{left} """,SL
"['PRINT', 'q$', ';', '_', ':', 'GOTO', '47005']","""{down}{down}minuten schlafen""",skipgram,47020,spukhaus3,5,"""{down}{down}minuten schlafen""",SL
"['PRINT', '_']","""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""",skipgram,49000,spukhaus3,5,"""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""",SL
"['PRINT', '_']","""                     """,skipgram,49020,spukhaus3,5,"""                     """,SL
"['1', ')', '=', '_', 'PRINT', '""{down}cassette zurueckspulen""', ':', 'PRINT']","""   @abcSGGGGGGPdefg  """,skipgram,50000,spukhaus3,5,"""   @abcSGGGGGGPdefg  """,SL
"['2', ')', '=', '_', 'GET', 'wa$', ':', 'IF']","""abc    H      O    de""",skipgram,50005,spukhaus3,5,"""abc    H      O    de""",SL
"['3', ')', '=', '_', 'PRINT', ':', 'RETURN', 'GOSUB']","""       H      O      """,skipgram,50010,spukhaus3,5,"""       H      O      """,SL
"['4', ')', '=', '_', 'GOSUB', '50100', ':', 'ii']","""       H  SGP O      """,skipgram,50015,spukhaus3,5,"""       H  SGP O      """,SL
"['5', ')', '=', '_', 'GOSUB', '50100', ':', 'ii']","""   hiH H  H O O Ojk  """,skipgram,50020,spukhaus3,5,"""   hiH H  H O O Ojk  """,SL
"['6', ')', '=', '_']","""   HrH H  {CBM-H} O O O  l """,skipgram,50025,spukhaus3,5,"""   HrH H  {CBM-H} O O O  l """,SL
"['7', ')', '=', '_', 'GOSUB', '50400', ':', 'RETURN']","""   HqH H  H O O O  O """,skipgram,50030,spukhaus3,5,"""   HqH H  H O O O  O """,SL
"['8', ')', '=', '_']","""   onH R{SHIFT-*}{SHIFT-*}R{SHIFT-*}Q{SHIFT-*}Q O  O """,skipgram,50035,spukhaus3,5,"""   onH R{SHIFT-*}{SHIFT-*}R{SHIFT-*}Q{SHIFT-*}Q O  O """,SL
"['9', ')', '=', '_', 'POKE', '36878', ',', 'l']","""   mnH{CBM-K}        {CBM-I} {CBM-I} O """,skipgram,50040,spukhaus3,5,"""   mnH{CBM-K}        {CBM-I} {CBM-I} O """,SL
"['10', ')', '=', '_']","""   H {CBM-U}          {CBM-I} {CBM-I}O """,skipgram,50045,spukhaus3,5,"""   H {CBM-U}          {CBM-I} {CBM-I}O """,SL
"['11', ')', '=', '_']","""   H{CBM-K}            {CBM-I} {CBM-R} """,skipgram,50050,spukhaus3,5,"""   H{CBM-K}            {CBM-I} {CBM-R} """,SL
"['12', ')', '=', '_']","""   {CBM-U}              {CBM-I}  """,skipgram,50055,spukhaus3,5,"""   {CBM-U}              {CBM-I}  """,SL
"['13', ')', '=', '_']","""  {CBM-K}                {CBM-I} """,skipgram,50060,spukhaus3,5,"""  {CBM-K}                {CBM-I} """,SL
"['1', ')', '=', '_', 'tz', '=', 'pz', ':']","""   @abcSGGHOGGPdefg  """,skipgram,50100,spukhaus3,5,"""   @abcSGGHOGGPdefg  """,SL
"['2', ')', '=', '_']","""abc{CBM-U}{CBM-U}{CBM-U}{CBM-U}H  HO  O    de""",skipgram,50105,spukhaus3,5,"""abc{CBM-U}{CBM-U}{CBM-U}{CBM-U}H  HO  O    de""",SL
"['3', ')', '=', '_']","""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}H  HO  O      """,skipgram,50110,spukhaus3,5,"""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}H  HO  O      """,SL
"['4', ')', '=', '_']","""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}H  HO  O Ojk  """,skipgram,50115,spukhaus3,5,"""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}H  HO  O Ojk  """,SL
"['5', ')', '=', '_']","""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}H {CBM-Y}{SHIFT-*}{SHIFT-*}{CBM-W} O O  l """,skipgram,50120,spukhaus3,5,"""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}H {CBM-Y}{SHIFT-*}{SHIFT-*}{CBM-W} O O  l """,SL
"['6', ')', '=', '_']","""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}H HSPO O O  O """,skipgram,50125,spukhaus3,5,"""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}H HSPO O O  O """,SL
"['7', ')', '=', '_']","""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}H HHOO O O  O """,skipgram,50130,spukhaus3,5,"""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}H HHOO O O  O """,SL
"['8', ')', '=', '_']","""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}GGGGGGP{CBM-I}{CBM-I} {CBM-I} O """,skipgram,50135,spukhaus3,5,"""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}GGGGGGP{CBM-I}{CBM-I} {CBM-I} O """,SL
"['9', ')', '=', '_']","""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U} {SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}OO {CBM-I} {CBM-I}O """,skipgram,50140,spukhaus3,5,"""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U} {SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}OO {CBM-I} {CBM-I}O """,SL
"['10', ')', '=', '_']","""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U} {CBM-K}      {CBM-J}{CBM-R}  {CBM-I} {CBM-R} """,skipgram,50145,spukhaus3,5,"""{CBM-U}{CBM-U}{CBM-U}{CBM-U}{CBM-U} {CBM-K}      {CBM-J}{CBM-R}  {CBM-I} {CBM-R} """,SL
"['11', ')', '=', '_']","""{CBM-U}{CBM-U}{CBM-U}{CBM-U} {CBM-K}        {CBM-J}H  {CBM-I}  """,skipgram,50150,spukhaus3,5,"""{CBM-U}{CBM-U}{CBM-U}{CBM-U} {CBM-K}        {CBM-J}H  {CBM-I}  """,SL
"['12', ')', '=', '_']","""{CBM-U}{CBM-U}{CBM-U} OGPGGGGGPPP    {CBM-I} """,skipgram,50155,spukhaus3,5,"""{CBM-U}{CBM-U}{CBM-U} OGPGGGGGPPP    {CBM-I} """,SL
"['13', ')', '=', '_']","""{CBM-U}{CBM-U}  O   {SHIFT-*}R    O     {CBM-I}""",skipgram,50160,spukhaus3,5,"""{CBM-U}{CBM-U}  O   {SHIFT-*}R    O     {CBM-I}""",SL
"['1', ')', '=', '_', 'FOR', 'i', '=', '1']","""          {CBM-K}{CBM-I}         """,skipgram,50200,spukhaus3,5,"""          {CBM-K}{CBM-I}         """,SL
"['2', ')', '=', '_']","""         {CBM-K}  {CBM-I}        """,skipgram,50205,spukhaus3,5,"""         {CBM-K}  {CBM-I}        """,SL
"['3', ')', '=', '_', 'IF', 'tz', '=', 'pp']","""        {CBM-K}    {CBM-I}       """,skipgram,50210,spukhaus3,5,"""        {CBM-K}    {CBM-I}       """,SL
"['4', ')', '=', '_']","""       {CBM-Y}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-W}      """,skipgram,50215,spukhaus3,5,"""       {CBM-Y}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-W}      """,SL
"['5', ')', '=', '_', 'IF', 'tz', '>', 'pp']","""      {CBM-K}U      L{CBM-I}     """,skipgram,50220,spukhaus3,5,"""      {CBM-K}U      L{CBM-I}     """,SL
"['6', ')', '=', '_']","""     {CBM-K}    SP  X {CBM-I}    """,skipgram,50225,spukhaus3,5,"""     {CBM-K}    SP  X {CBM-I}    """,SL
"['7', ')', '=', '_', 'NEXT']","""    {CBM-K}     RQ  {SHIFT-+}  {CBM-I}   """,skipgram,50230,spukhaus3,5,"""    {CBM-K}     RQ  {SHIFT-+}  {CBM-I}   """,SL
"['8', ')', '=', '_']","""   {CBM-K}          {CBM-*}   {CBM-I}  """,skipgram,50235,spukhaus3,5,"""   {CBM-K}          {CBM-*}   {CBM-I}  """,SL
"['9', ')', '=', '_']","""  {CBM-K}  W   {SHIFT-*}{SHIFT-*}        {CBM-I} """,skipgram,50237,spukhaus3,5,"""  {CBM-K}  W   {SHIFT-*}{SHIFT-*}        {CBM-I} """,SL
"['10', ')', '=', '_', 'RETURN']",""" {CBM-K}  SP  ORRH        {CBM-I}""",skipgram,50240,spukhaus3,5,""" {CBM-K}  SP  ORRH        {CBM-I}""",SL
"['11', ')', '=', '_']",""" H  HO  ORRH{CBM-S}{SHIFT-*}{SHIFT-*}{CBM-E} {SHIFT-*}{SHIFT-*}{SHIFT-*}O""",skipgram,50245,spukhaus3,5,""" H  HO  ORRH{CBM-S}{SHIFT-*}{SHIFT-*}{CBM-E} {SHIFT-*}{SHIFT-*}{SHIFT-*}O""",SL
"['12', ')', '=', '_']",""" H  SO  WRRH SP  {CBM-I}{SHIFT-*}{CBM-K}O""",skipgram,50250,spukhaus3,5,""" H  SO  WRRH SP  {CBM-I}{SHIFT-*}{CBM-K}O""",SL
"['13', ')', '=', '_']",""" H  HO   GG WRQ  {CBM-Y}{SHIFT-*}{CBM-W}O""",skipgram,50255,spukhaus3,5,""" H  HO   GG WRQ  {CBM-Y}{SHIFT-*}{CBM-W}O""",SL
"['1', ')', '=', '_', 'fl', '=', '1', ':']","""    @abcSGGGGPdefg   """,skipgram,50300,spukhaus3,5,"""    @abcSGGGGPdefg   """,SL
"['2', ')', '=', '_']","""@abc {CBM-C} {CBM-X}H    O{CBM-C} {CBM-X} def""",skipgram,50305,spukhaus3,5,"""@abc {CBM-C} {CBM-X}H    O{CBM-C} {CBM-X} def""",SL
"['3', ')', '=', '_', 'ii%', '=', 'ii%', '(']",""" {CBM-X}  {CBM-C}{CBM-X}  H    O{CBM-C}{CBM-X}  {CBM-C}  """,skipgram,50310,spukhaus3,5,""" {CBM-X}  {CBM-C}{CBM-X}  H    O{CBM-C}{CBM-X}  {CBM-C}  """,SL
"['4', ')', '=', '_']","""  {CBM-C}  {CBM-X}{CBM-X}{CBM-C}H    O  {CBM-X}    """,skipgram,50315,spukhaus3,5,"""  {CBM-C}  {CBM-X}{CBM-X}{CBM-C}H    O  {CBM-X}    """,SL
"['5', ')', '=', '_']",""" {CBM-X}  {CBM-X} {CBM-C} H    O{CBM-C}  {CBM-X}   """,skipgram,50320,spukhaus3,5,""" {CBM-X}  {CBM-X} {CBM-C} H    O{CBM-C}  {CBM-X}   """,SL
